date,day,discipline,event_id,headtohead,location,opponent,opponent_score,played_at_home,result,score,season,time,tournament
2008-02-22,Friday,m-basebl,906845,True,"Port St. Lucie, Fla.",Villanova,4,True,Won,13,2007,6:00 p.m. ET,False
2008-02-23,Saturday,m-basebl,906848,True,"Port St. Lucie, Fla.",Villanova,6,True,Won,16,2007,1:00 p.m. ET,False
2008-02-24,Sunday,m-basebl,906850,True,"Port St. Lucie, Fla.",Villanova,9,True,Won,18,2007,12:00 p.m. ET,False
2008-02-28,Thursday,m-basebl,906860,True,"Tempe, Ariz.",Arizona State,15,False,Lost,4,2007,6:30 p.m. MT,False
2008-02-29,Friday,m-basebl,906863,True,"Surprise, Ariz.",Portland,4,True,Lost,3,2007,4:00 p.m. MT,True
2008-03-01,Saturday,m-basebl,906870,True,"Surprise, Ariz.",Hawaii,5,False,Won,11,2007,12:00 p.m. MT,True
2008-03-01,Saturday,m-basebl,912538,True,"Surprise, Ariz.",Arizona State,8,False,Lost,4,2007,4:00 p.m. MT,True
2008-03-07,Friday,m-basebl,906207,True,"Greenville, N.C.",Georgia Southern,,True,Postponed,,2007,2:00 p.m. ET,False
2008-03-08,Saturday,m-basebl,914982,True,"Greenville, N.C.",Georgia Southern,12,True,Lost,3,2007,9:30 a.m. ET,True
2008-03-08,Saturday,m-basebl,906209,True,"Greenville, N.C.",East Carolina,6,False,Lost,5,2007,4:30 p.m. ET,True
2008-03-09,Sunday,m-basebl,906210,True,"Greenville, N.C.",Pittsburgh,0,False,Won,7,2007,9:00 a.m. ET,True
2008-03-14,Friday,m-basebl,906873,True,"Conway, S.C.",Presbyterian,2,True,Won,5,2007,12:00 p.m. ET,True
2008-03-15,Saturday,m-basebl,906876,True,"Conway, S.C.",Ball State,4,True,Won,8,2007,11:00 a.m. ET,True
2008-03-15,Saturday,m-basebl,906879,True,"Conway, S.C.",Coastal Carolina,1,True,Won,4,2007,2:30 p.m. ET,True
2008-03-16,Sunday,m-basebl,906926,True,"Conway, S.C.",Coastal Carolina,11,True,Lost,9,2007,1:00 p.m. ET,True
2008-03-19,Wednesday,m-basebl,906935,True,"Ann Arbor, Mich.",Oakland,,True,Postponed,,2007,3:05 p.m. ET,False
2008-03-20,Thursday,m-basebl,906938,True,"Ann Arbor, Mich.",Oakland,4,True,Won,7,2007,4:05 p.m. ET,False
2008-03-21,Friday,m-basebl,906942,True,"Ann Arbor, Mich.",IPFW,,True,Postponed,,2007,3:05 p.m. ET,False
2008-03-24,Monday,m-basebl,918002,True,"Ann Arbor, Mich.",Oakland,,True,Postponed,,2007,3:05 p.m. ET,False
2008-03-25,Tuesday,m-basebl,906977,True,"Ann Arbor, Mich.",Bowling Green,,True,Postponed,,2007,3:05 p.m. ET,False
2008-03-26,Wednesday,m-basebl,918726,True,"Ann Arbor, Mich.",IPFW,2,True,Won,4,2007,5:05 p.m. ET,False
2008-03-28,Friday,m-basebl,906979,True,"Ann Arbor, Mich.",Iowa,,True,Postponed,,2007,3:05 p.m. ET,False
2008-03-29,Saturday,m-basebl,906982,True,"Ann Arbor, Mich.",Iowa,3,True,Won,4,2007,1:05 p.m. ET,False
2008-03-29,Saturday,m-basebl,906986,True,"Ann Arbor, Mich.",Iowa,3,True,Won,5,2007,4:05 p.m. ET,False
2008-03-30,Sunday,m-basebl,906987,True,"Ann Arbor, Mich.",Iowa,3,True,Won,6,2007,12:05 p.m. ET,False
2008-03-30,Sunday,m-basebl,921508,True,"Ann Arbor, Mich.",Iowa,2,True,Won,3,2007,2:35 p.m. ET,False
2008-04-02,Wednesday,m-basebl,906988,True,"Mt. Pleasant, Mich.",C. Michigan,7,False,Lost,3,2007,3:05 p.m. ET,False
2008-04-04,Friday,m-basebl,906989,True,"State College, Pa.",Penn State,3,False,Won,4,2007,6:35 p.m. ET,False
2008-04-05,Saturday,m-basebl,906990,True,"State College, Pa.",Penn State,0,False,Won,1,2007,2:05 p.m. ET,False
2008-04-05,Saturday,m-basebl,906991,True,"State College, Pa.",Penn State,3,False,Won,6,2007,4:05 p.m. ET,False
2008-04-06,Sunday,m-basebl,906992,True,"State College, Pa.",Penn State,10,False,Lost,1,2007,1:05 p.m. ET,False
2008-04-09,Wednesday,m-basebl,906993,True,"Ann Arbor, Mich.",Toledo,4,True,Won,12,2007,3:05 p.m. ET,False
2008-04-11,Friday,m-basebl,906994,True,"Champaign, Ill.",Illinois,5,False,Won,9,2007,6:05 p.m. CT,False
2008-04-12,Saturday,m-basebl,906998,True,"Champaign, Ill.",Illinois,4,False,Won,14,2007,1:05 p.m. CT,False
2008-04-12,Saturday,m-basebl,906996,True,"Champaign, Ill.",Illinois,6,False,Won,14,2007,3:35 p.m. CT,False
2008-04-13,Sunday,m-basebl,907003,True,"Champaign, Ill.",Illinois,4,False,Won,7,2007,1:05 p.m. CT,False
2008-04-15,Tuesday,m-basebl,922360,True,"Ann Arbor, Mich.",Eastern Michigan,3,True,Won,5,2007,6:30 p.m. ET,False
2008-04-16,Wednesday,m-basebl,907030,True,"Ann Arbor, Mich.",Eastern Michigan,5,True,Won,20,2007,3:05 p.m. ET,False
2008-04-18,Friday,m-basebl,907033,True,"Ann Arbor, Mich.",Michigan State,3,True,Won,8,2007,6:35 p.m. ET,False
2008-04-19,Saturday,m-basebl,907041,True,"East Lansing, Mich.",Michigan State,4,False,Won,10,2007,1:05 p.m. ET,False
2008-04-19,Saturday,m-basebl,907038,True,"East Lansing, Mich.",Michigan State,1,False,Won,7,2007,3:35 p.m. ET,False
2008-04-20,Sunday,m-basebl,907045,True,"Ann Arbor, Mich.",Michigan State,6,True,Won,27,2007,1:05 p.m. ET,False
2008-04-25,Friday,m-basebl,907046,True,"Bloomington, Ind.",Indiana,6,False,Won,14,2007,3:05 p.m. ET,False
2008-04-26,Saturday,m-basebl,907047,True,"Bloomington, Ind.",Indiana,2,False,Lost,1,2007,1:00 p.m. ET,False
2008-04-26,Saturday,m-basebl,907048,True,"Bloomington, Ind.",Indiana,4,False,Won,11,2007,3:00 p.m. ET,False
2008-04-27,Sunday,m-basebl,907049,True,"Bloomington, Ind.",Indiana,11,False,Lost,4,2007,1:00 p.m. ET,False
2008-04-29,Tuesday,m-basebl,907053,True,"Ann Arbor, Mich.",Western Michigan,4,True,Won,7,2007,6:35 p.m. ET,False
2008-05-02,Friday,m-basebl,907055,True,"Ann Arbor, Mich.",Ohio State,1,True,Won,4,2007,6:35 p.m. ET,False
2008-05-03,Saturday,m-basebl,907060,True,"Ann Arbor, Mich.",Ohio State,1,True,Won,6,2007,1:05 p.m. ET,False
2008-05-03,Saturday,m-basebl,907058,True,"Ann Arbor, Mich.",Ohio State,3,True,Lost,2,2007,3:35 p.m. ET,False
2008-05-04,Sunday,m-basebl,907070,True,"Ann Arbor, Mich.",Ohio State,1,True,Won,15,2007,1:05 p.m. ET,False
2008-05-06,Tuesday,m-basebl,933048,True,"Muncie, Ind.",Ball State,8,False,Won,15,2007,4:30 p.m. ET,False
2008-05-09,Friday,m-basebl,907074,True,"Minneapolis, Minn.",Minnesota,2,False,Won,4,2007,6:35 p.m. CT,False
2008-05-10,Saturday,m-basebl,907080,True,"Minneapolis, Minn.",Minnesota,,False,Postponed,,2007,2:35 p.m. CT,False
2008-05-10,Saturday,m-basebl,907077,True,"Minneapolis, Minn.",Minnesota,,False,Postponed,,2007,5:05 p.m. CT,False
2008-05-11,Sunday,m-basebl,907092,True,"Minneapolis, Minn.",Minnesota,5,False,Won,11,2007,12:05 p.m. CT,False
2008-05-11,Sunday,m-basebl,1107018,True,"Minneapolis, Minn.",Minnesota,8,False,Won,12,2007,4:00 p.m. CT,False
2008-05-13,Tuesday,m-basebl,907093,True,"Grand Rapids, Mich.",Notre Dame,12,True,Won,15,2007,7:05 p.m. ET,False
2008-05-15,Thursday,m-basebl,907095,True,"Ann Arbor, Mich.",Northwestern,4,True,Won,9,2007,6:35 p.m. ET,False
2008-05-16,Friday,m-basebl,907097,True,"Ann Arbor, Mich.",Northwestern,1,True,Won,7,2007,4:05 p.m. ET,False
2008-05-16,Friday,m-basebl,907096,True,"Ann Arbor, Mich.",Northwestern,2,True,Lost,0,2007,7:05 p.m. ET,False
2008-05-17,Saturday,m-basebl,907098,True,"Ann Arbor, Mich.",Northwestern,2,True,Won,11,2007,1:05 p.m. ET,False
2008-05-22,Thursday,m-basebl,936104,True,"Ann Arbor, Mich.",Illinois,2,True,Won,5,2007,7:05 p.m. ET,True
2008-05-23,Friday,m-basebl,937086,True,"Ann Arbor, Mich.",Purdue,1,True,Won,6,2007,7:05 p.m. ET,True
2008-05-24,Saturday,m-basebl,937379,True,"Ann Arbor, Mich.",Purdue,2,False,Won,3,2007,7:05 p.m. ET,True
2008-05-30,Friday,m-basebl,937773,True,"Ann Arbor, Mich.",Kentucky,,True,,,2007,7:00 p.m. ET,False
2008-05-31,Saturday,m-basebl,939376,True,"Ann Arbor, Mich.",Kentucky,5,True,Won,7,2007,11:00 a.m. ET,True
2008-05-31,Saturday,m-basebl,939047,True,"Ann Arbor, Mich.",Arizona,4,False,Lost,3,2007,7:00 p.m. ET,True
2008-06-01,Sunday,m-basebl,939501,True,"Ann Arbor, Mich.",Kentucky,12,False,Lost,6,2007,2:00 p.m. ET,True
2009-02-20,Friday,m-basebl,1052448,True,"Clearwater, Fla.",USF,5,True,Won,6,2008,1:00 p.m. ET,True
2009-02-21,Saturday,m-basebl,1052411,True,"Clearwater, Fla.",Cincinnati,1,False,Won,6,2008,4:00 p.m. ET,True
2009-02-22,Sunday,m-basebl,1052412,True,"Clearwater, Fla.",St. John's,2,False,Won,4,2008,1:00 p.m. ET,True
2009-02-21,Saturday,m-basebl,1052410,True,"Clearwater, Fla.",Purdue,3,True,Won,4,2008,11:00 a.m. ET,False
2009-02-25,Wednesday,m-basebl,1052449,True,"Jacksonville, Fla.",UNF,8,True,Won,9,2008,7:00 p.m. ET,False
2009-02-27,Friday,m-basebl,1052413,True,"Jacksonville, Fla.",Milwaukee,19,True,Lost,11,2008,1:00 p.m. ET,True
2009-02-28,Saturday,m-basebl,1052452,True,"Jacksonville, Fla.",Jacksonville,3,False,Won,21,2008,3:30 p.m. ET,True
2009-02-28,Saturday,m-basebl,1065119,True,"Jacksonville, Fla.",Jacksonville,10,False,Lost,2,2008,6:00 p.m. ET,True
2009-03-01,Sunday,m-basebl,1052456,True,"Jacksonville, Fla.",Akron,7,False,Won,10,2008,12:00 p.m. ET,True
2009-03-06,Friday,m-basebl,1052415,True,"Port St. Lucie, Fla.",Siena,3,True,Won,11,2008,1:00 p.m. ET,False
2009-03-07,Saturday,m-basebl,1052416,True,"Port St. Lucie, Fla.",Siena,3,True,Won,12,2008,11:00 a.m. ET,False
2009-03-07,Saturday,m-basebl,1052417,True,"Port St. Lucie, Fla.",Siena,6,True,Won,19,2008,2:00 p.m. ET,False
2009-03-08,Sunday,m-basebl,1066940,True,"Port St. Lucie, Fla.",New York Mets,18,False,Lost,7,2008,12:10 p.m. ET,False
2009-03-13,Friday,m-basebl,1052418,True,"Tuscon, Ariz.",Arizona,2,False,Lost,0,2008,7:00 p.m. MT,False
2009-03-14,Saturday,m-basebl,1052419,True,"Tuscon, Ariz.",Arizona,9,False,Lost,7,2008,4:00 p.m. MT,False
2009-03-15,Sunday,m-basebl,1052421,True,"Tuscon, Ariz.",Arizona,14,False,Lost,0,2008,11:00 a.m. MT,False
2009-03-17,Tuesday,m-basebl,1105912,True,"Ypsilanti, Mich.",Eastern Michigan,5,False,Won,11,2008,6:00 p.m. ET,False
2009-03-20,Friday,m-basebl,1052422,True,"Ann Arbor, Mich.",IPFW,2,True,Won,4,2008,3:05 p.m. ET,False
2009-03-21,Saturday,m-basebl,1052423,True,"Ann Arbor, Mich.",IPFW,1,True,Won,4,2008,1:05 p.m. ET,False
2009-03-22,Sunday,m-basebl,1052424,True,"Ann Arbor, Mich.",IPFW,2,True,Won,9,2008,1:05 p.m. ET,False
2009-03-24,Tuesday,m-basebl,1070869,True,"Ann Arbor, Mich.",Eastern Michigan,3,True,Lost,1,2008,3:00 p.m. ET,False
2009-03-27,Friday,m-basebl,1052425,True,"Iowa City, Iowa",Iowa,3,False,Won,4,2008,4:00 p.m. CT,False
2009-03-28,Saturday,m-basebl,1052426,True,"Iowa City, Iowa",Iowa,2,False,Lost,1,2008,12:00 p.m. CT,False
2009-03-29,Sunday,m-basebl,1052427,True,"Iowa City, Iowa",Iowa,5,False,Won,7,2008,4:00 p.m. CT,False
2009-03-31,Tuesday,m-basebl,1052428,True,"Ann Arbor, Mich.",Bowling Green,8,True,Lost,3,2008,3:05 p.m. ET,False
2009-04-01,Wednesday,m-basebl,1052429,True,"Ann Arbor, Mich.",Oakland,13,True,Won,14,2008,3:05 p.m. ET,False
2009-04-03,Friday,m-basebl,1106001,True,"Ann Arbor, Mich.",Penn State,,True,Postponed,,2008,4:00 p.m. ET,False
2009-04-04,Saturday,m-basebl,1052431,True,"Ann Arbor, Mich.",Penn State,6,True,Lost,4,2008,12:05 p.m. ET,False
2009-04-04,Saturday,m-basebl,1073843,True,"Ann Arbor, Mich.",Penn State,5,True,Won,9,2008,2:35 p.m. ET,False
2009-04-05,Sunday,m-basebl,1052432,True,"Ann Arbor, Mich.",Penn State,16,True,Lost,5,2008,1:05 p.m. ET,False
2009-04-07,Tuesday,m-basebl,1052457,True,"Ann Arbor, Mich.",Akron,,True,Cancelled,,2008,6:05 p.m. ET,False
2009-04-08,Wednesday,m-basebl,1052458,True,"Ann Arbor, Mich.",C. Michigan,10,True,Lost,2,2008,6:05 p.m. ET,False
2009-04-10,Friday,m-basebl,1052433,True,"Ann Arbor, Mich.",Illinois,2,True,Won,4,2008,6:05 p.m. ET,False
2009-04-11,Saturday,m-basebl,1052434,True,"Ann Arbor, Mich.",Illinois,10,True,Lost,8,2008,3:05 p.m. ET,False
2009-04-12,Sunday,m-basebl,1052435,True,"Ann Arbor, Mich.",Illinois,11,True,Lost,5,2008,1:05 p.m. ET,False
2009-04-14,Tuesday,m-basebl,1052462,True,"Ann Arbor, Mich.",Toledo,,True,Cancelled,,2008,6:05 p.m. ET,False
2009-04-15,Wednesday,m-basebl,1052461,True,"Ann Arbor, Mich.",Eastern Michigan,3,True,Won,4,2008,3:05 p.m. ET,False
2009-04-15,Wednesday,m-basebl,1076194,True,"Ann Arbor, Mich.",Eastern Michigan,11,True,Lost,5,2008,5:35 p.m. ET,False
2009-04-17,Friday,m-basebl,1052436,True,"East Lansing, Mich.",Michigan State,8,False,Lost,7,2008,3:05 p.m. ET,False
2009-04-18,Saturday,m-basebl,1053652,True,"Ann Arbor, Mich.",Michigan State,3,True,Lost,1,2008,1:05 p.m. ET,False
2009-04-19,Sunday,m-basebl,1052438,True,"East Lansing, Mich.",Michigan State,2,False,Won,9,2008,1:05 p.m. ET,False
2009-04-21,Tuesday,m-basebl,1106016,True,"Ann Arbor, Mich.",Notre Dame,,True,Cancelled,,2008,7:05 p.m. ET,False
2009-04-22,Wednesday,m-basebl,1077388,True,"South Bend, Ind.",Notre Dame,2,False,Won,3,2008,4:30 p.m. ET,False
2009-04-22,Wednesday,m-basebl,1052440,True,"South Bend, Ind.",Notre Dame,3,False,Lost,2,2008,6:05 p.m. ET,False
2009-04-24,Friday,m-basebl,1052441,True,"Ann Arbor, Mich.",Indiana,2,True,Won,6,2008,6:35 p.m. ET,False
2009-04-25,Saturday,m-basebl,1052443,True,"Ann Arbor, Mich.",Indiana,8,True,Lost,7,2008,1:05 p.m. ET,False
2009-04-26,Sunday,m-basebl,1052444,True,"Ann Arbor, Mich.",Indiana,3,True,Lost,1,2008,1:05 p.m. ET,False
2009-05-01,Friday,m-basebl,1052463,True,"Columbus, Ohio",Ohio State,,False,Postponed,,2008,7:00 p.m. ET,False
2009-05-02,Saturday,m-basebl,1052464,True,"Columbus, Ohio",Ohio State,6,False,Lost,0,2008,1:00 p.m. ET,False
2009-05-02,Saturday,m-basebl,1079430,True,"Columbus, Ohio",Ohio State,9,False,Lost,6,2008,3:30 p.m. ET,False
2009-05-03,Sunday,m-basebl,1052465,True,"Columbus, Ohio",Ohio State,2,False,Won,9,2008,1:00 p.m. ET,False
2009-05-05,Tuesday,m-basebl,1052466,True,"Kalamazoo, Mich.",Western Michigan,1,False,Won,20,2008,3:05 p.m. ET,False
2009-05-06,Wednesday,m-basebl,1052467,True,"Ann Arbor, Mich.",Western Michigan,0,True,Won,6,2008,6:35 p.m. ET,False
2009-05-08,Friday,m-basebl,1052469,True,"Ann Arbor, Mich.",Minnesota,9,True,Lost,5,2008,6:35 p.m. ET,False
2009-05-09,Saturday,m-basebl,1052468,True,"Ann Arbor, Mich.",Minnesota,12,True,Lost,5,2008,1:05 p.m. ET,False
2009-05-10,Sunday,m-basebl,1052470,True,"Ann Arbor, Mich.",Minnesota,4,True,Won,10,2008,1:05 p.m. ET,False
2009-05-12,Tuesday,m-basebl,1052544,True,"Ann Arbor, Mich.",Ball State,5,True,Won,8,2008,3:05 p.m. ET,False
2009-05-12,Tuesday,m-basebl,1080792,True,"Ann Arbor, Mich.",Ball State,2,True,Won,5,2008,5:35 p.m. ET,False
2009-05-14,Thursday,m-basebl,1052445,True,"Evanston, Ill.",Northwestern,6,False,Won,16,2008,3:00 p.m. CT,False
2009-05-15,Friday,m-basebl,1052446,True,"Evanston, Ill.",Northwestern,,False,Postponed,,2008,3:00 p.m. CT,False
2009-05-16,Saturday,m-basebl,1106058,True,"Evanston, Ill.",Northwestern,10,False,Lost,6,2008,11:00 a.m. CT,False
2009-05-16,Saturday,m-basebl,1052447,True,"Evanston, Ill.",Northwestern,6,False,Lost,5,2008,2:00 p.m. CT,False
2009-10-05,Monday,m-basebl,1151033,True,"Ann Arbor, Mich.",Ontario Blue Jays,1,True,Won,27,2009,4:00 p.m. ET,False
2010-02-19,Friday,m-basebl,1151128,True,"Lubbock, Texas",Jacksonville State,11,False,Won,19,2009,1:00 p.m. CT,True
2010-02-20,Saturday,m-basebl,1151142,True,"Lubbock, Texas",Jacksonville State,2,True,Won,14,2009,1:00 p.m. CT,True
2010-02-20,Saturday,m-basebl,1198474,True,"Lubbock, Texas",Texas Tech,4,False,Lost,2,2009,4:00 p.m. CT,True
2010-02-21,Sunday,m-basebl,1198475,True,"Lubbock, Texas",Texas Tech,18,False,Lost,5,2009,11:00 a.m. CT,True
2010-02-26,Friday,m-basebl,1151154,True,"Dunedin, Fla.",Louisville,2,True,Lost,0,2009,7:30 p.m. ET,True
2010-02-27,Saturday,m-basebl,1151157,True,"St. Petersburg, Fla.",St. John's,2,True,Lost,1,2009,8:00 p.m. ET,True
2010-02-28,Sunday,m-basebl,1151162,True,"St. Petersburg, Fla.",USF,2,False,Won,4,2009,1:00 p.m. ET,True
2010-03-03,Wednesday,m-basebl,1151166,True,"Fort Myers, Fla.",Florida Gulf Coast,7,False,Won,13,2009,6:00 p.m. ET,False
2010-03-05,Friday,m-basebl,1151176,True,"Chapel Hill, NC",North Carolina,4,False,Lost,2,2009,3:00 p.m. ET,False
2010-03-06,Saturday,m-basebl,1151201,True,"Chapel Hill, NC",North Carolina,7,False,Lost,6,2009,2:00 p.m. ET,False
2010-03-07,Sunday,m-basebl,1151204,True,"Chapel Hill, NC",North Carolina,9,False,Lost,1,2009,1:00 p.m. ET,False
2010-03-12,Friday,m-basebl,1151211,True,"Myrtle Beach, S.C. (BB&T Field)",Ball State,8,True,Won,12,2009,3:00 p.m. ET,True
2010-03-13,Saturday,m-basebl,1151217,True,"Conway, S.C.",Lipscomb University,14,False,Won,17,2009,11:00 a.m. ET,True
2010-03-13,Saturday,m-basebl,1151218,True,"Conway, S.C.",Coastal Carolina,13,False,Lost,4,2009,2:30 p.m. ET,True
2010-03-14,Sunday,m-basebl,1151222,True,"Myrtle Beach, S.C. (BB&T Field)",Coastal Carolina,3,False,Lost,0,2009,1:00 p.m. ET,True
2010-03-19,Friday,m-basebl,1151231,True,"Port St. Lucie, Fla.",Fordham,6,True,Won,8,2009,2:30 p.m. ET,False
2010-03-20,Saturday,m-basebl,1151233,True,"Port St. Lucie, Fla.",Fordham,2,True,Won,13,2009,11:00 a.m. ET,False
2010-03-20,Saturday,m-basebl,1214110,True,"Port St. Lucie, Fla.",Fordham,0,True,Won,20,2009,2:00 p.m. ET,False
2010-03-21,Sunday,m-basebl,1151237,True,"Port St. Lucie, Fla.",New York Mets,8,False,Lost,1,2009,11:00 a.m. ET,False
2010-03-26,Friday,m-basebl,1151241,True,"Ann Arbor, Mich.",IPFW,2,True,Won,10,2009,3:05 p.m. ET,False
2010-03-27,Saturday,m-basebl,1151243,True,"Ann Arbor, Mich.",IPFW,0,True,Won,8,2009,1:05 p.m. ET,False
2010-03-27,Saturday,m-basebl,1218930,True,"Ann Arbor, Mich.",IPFW,3,True,Won,12,2009,4:30 p.m. ET,False
2010-03-30,Tuesday,m-basebl,1151249,True,"Ann Arbor, Mich.",Eastern Michigan,6,True,Won,8,2009,3:00 p.m. ET,False
2010-04-02,Friday,m-basebl,1151252,True,"Bloomington, Ind.",Indiana,10,False,Won,16,2009,3:00 p.m. ET,False
2010-04-03,Saturday,m-basebl,1151254,True,"Bloomington, Ind.",Indiana,4,False,Won,6,2009,2:00 p.m. ET,False
2010-04-04,Sunday,m-basebl,1151256,True,"Bloomington, Ind.",Indiana,26,False,Lost,6,2009,1:00 p.m. ET,False
2010-04-07,Wednesday,m-basebl,1151259,True,"Ann Arbor, Mich.",C. Michigan,7,True,Won,13,2009,2:30 p.m. ET,False
2010-04-09,Friday,m-basebl,1151263,True,"Ann Arbor, Mich.",Purdue,8,True,Lost,5,2009,7:00 p.m. ET,False
2010-04-10,Saturday,m-basebl,1151264,True,"Ann Arbor, Mich.",Purdue,4,True,Won,6,2009,1:00 p.m. ET,False
2010-04-11,Sunday,m-basebl,1151265,True,"Ann Arbor, Mich.",Purdue,4,True,Won,9,2009,12:00 p.m. ET,False
2010-04-13,Tuesday,m-basebl,1151268,True,"Ann Arbor, Mich.",Toledo,4,True,Won,8,2009,3:05 p.m. ET,False
2010-04-14,Wednesday,m-basebl,1151269,True,"Ann Arbor, Mich.",Bowling Green,5,True,Won,8,2009,3:05 p.m. ET,False
2010-04-16,Friday,m-basebl,1151273,True,"Champaign, Ill.",Illinois,1,False,Won,17,2009,6:05 p.m. CT,False
2010-04-17,Saturday,m-basebl,1151274,True,"Champaign, Ill.",Illinois,6,False,Lost,2,2009,3:05 p.m. CT,False
2010-04-18,Sunday,m-basebl,1151276,True,"Champaign, Ill.",Illinois,4,False,Won,11,2009,1:05 p.m. CT,False
2010-04-20,Tuesday,m-basebl,1151278,True,"Ann Arbor, Mich.",Notre Dame,2,True,Won,3,2009,6:35 p.m. ET,False
2010-04-21,Wednesday,m-basebl,1151281,True,"South Bend, Ind.",Notre Dame,1,False,Won,13,2009,6:05 p.m. ET,False
2010-04-23,Friday,m-basebl,1151290,True,"Ann Arbor, Mich.",Iowa,5,True,Lost,2,2009,2:30 p.m. ET,False
2010-04-23,Friday,m-basebl,1224084,True,"Ann Arbor, Mich.",Iowa,5,True,Lost,3,2009,5:00 p.m. ET,False
2010-04-24,Saturday,m-basebl,1151291,True,"Ann Arbor, Mich.",Iowa,5,True,Won,7,2009,1:05 p.m. ET,False
2010-04-30,Friday,m-basebl,1151302,True,"Ann Arbor, Mich.",Ohio State,1,True,Won,4,2009,6:35 p.m. ET,False
2010-05-01,Saturday,m-basebl,1151304,True,"Ann Arbor, Mich.",Ohio State,3,True,Lost,2,2009,6:00 p.m. ET,False
2010-05-02,Sunday,m-basebl,1151306,True,"Ann Arbor, Mich.",Ohio State,5,True,Won,6,2009,1:05 p.m. ET,False
2010-05-04,Tuesday,m-basebl,1162571,True,"Kalamazoo, Mich.",Western Michigan,8,False,Won,9,2009,3:00 p.m. ET,False
2010-05-07,Friday,m-basebl,1151317,True,"Minneapolis, Minn.",Minnesota,14,False,Lost,7,2009,6:35 p.m. CT,False
2010-05-08,Saturday,m-basebl,1151334,True,"Minneapolis, Minn.",Minnesota,5,False,Lost,4,2009,2:05 p.m. CT,False
2010-05-09,Sunday,m-basebl,1151337,True,"Minneapolis, Minn.",Minnesota,1,False,Won,2,2009,1:05 p.m. CT,False
2010-05-11,Tuesday,m-basebl,1151346,True,"East Lansing, Mich.",Michigan State,,False,Cancelled,,2009,3:05 p.m. ET,False
2010-05-12,Wednesday,m-basebl,1151350,True,"Ann Arbor, Mich.",Michigan State,13,True,Lost,10,2009,6:35 p.m. ET,False
2010-05-14,Friday,m-basebl,1151355,True,"Ann Arbor, Mich.",Northwestern,3,True,Won,4,2009,6:35 p.m. ET,False
2010-05-15,Saturday,m-basebl,1151356,True,"Ann Arbor, Mich.",Northwestern,10,True,Lost,8,2009,1:05 p.m. ET,False
2010-05-16,Sunday,m-basebl,1151358,True,"Ann Arbor, Mich.",Northwestern,14,True,Won,15,2009,1:05 p.m. ET,False
2010-05-18,Tuesday,m-basebl,1151361,True,"Ann Arbor, Mich.",Ball State,10,True,Won,16,2009,6:35 p.m. ET,False
2010-05-20,Thursday,m-basebl,1151365,True,"State College, Pa.",Penn State,3,False,Won,6,2009,6:35 p.m. ET,False
2010-05-21,Friday,m-basebl,1151367,True,"State College, Pa.",Penn State,6,False,Lost,5,2009,5:35 p.m. ET,False
2010-05-22,Saturday,m-basebl,1151370,True,"State College, Pa.",Penn State,4,False,Won,7,2009,1:05 p.m. ET,False
2010-05-27,Thursday,m-basebl,1151386,True,"Columbus, Ohio",Iowa,4,True,Won,18,2009,3:35 p.m. ET,True
2010-05-28,Friday,m-basebl,1151387,True,"Columbus, Ohio",Minnesota,4,False,Lost,3,2009,7:25 p.m. ET,True
2010-05-29,Saturday,m-basebl,1151389,True,"Columbus, Ohio",Iowa,11,False,Lost,8,2009,3:35 p.m. ET,True
2010-09-22,Wednesday,m-basebl,1286379,True,"Ann Arbor, Mich.",Ontario Blue Jays,1,True,Won,24,2010,4:00 p.m. ET,False
2011-02-18,Friday,m-basebl,1303045,True,"St. Petersburg, Fla.",Louisville,6,False,Lost,3,2010,5:25 p.m. ET,True
2011-02-19,Saturday,m-basebl,1303047,True,"St. Petersburg, Fla.",St. John's,13,True,Lost,6,2010,1:00 p.m. ET,True
2011-02-20,Sunday,m-basebl,1303049,True,"Clearwater, Fla.",Connecticut,16,False,Lost,9,2010,10:00 a.m. ET,True
2011-02-25,Friday,m-basebl,1302789,True,"Port St. Lucie, Fla.",Rutgers,8,True,Lost,2,2010,2:00 p.m. ET,False
2011-02-26,Saturday,m-basebl,1302790,True,"Port St. Lucie, Fla.",Rutgers,9,True,Lost,4,2010,11:00 a.m. ET,False
2011-02-26,Saturday,m-basebl,1335386,True,"Port St. Lucie, Fla.",Rutgers,5,True,Lost,2,2010,1:30 p.m. ET,False
2011-02-27,Sunday,m-basebl,1302791,True,"Port St. Lucie, Fla.",New York Mets,7,False,Lost,1,2010,12:10 p.m. ET,False
2011-03-02,Wednesday,m-basebl,1302792,True,"Ft. Myers, Fla.",Florida Gulf Coast,6,False,Lost,4,2010,6:30 p.m. ET,False
2011-03-04,Friday,m-basebl,1302795,True,"Huntsville, Texas",Massachusetts,2,True,Won,5,2010,1:30 p.m. CT,True
2011-03-04,Friday,m-basebl,1302797,True,"Huntsville, Texas",Sam Houston,11,False,Lost,3,2010,6:30 p.m. CT,True
2011-03-05,Saturday,m-basebl,1302800,True,"Huntsville, Texas",Massachusetts,6,False,Won,11,2010,1:30 p.m. CT,True
2011-03-06,Sunday,m-basebl,1302802,True,"Huntsville, Texas",Sam Houston,8,True,Lost,0,2010,10:00 a.m. CT,True
2011-03-11,Friday,m-basebl,1302804,True,"Rock Hill, S.C.",Winthrop,8,False,Lost,5,2010,4:00 p.m. ET,True
